nohup: ignoring input
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/graphgym/config.py:19: UserWarning: Could not define global config object. Please install 'yacs' via 'pip install yacs' in order to use GraphGym
  warnings.warn("Could not define global config object. Please install "
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/graphgym/imports.py:14: UserWarning: Please install 'pytorch_lightning' via  'pip install pytorch_lightning' in order to use GraphGym
  warnings.warn("Please install 'pytorch_lightning' via  "
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/sampler/neighbor_sampler.py:61: UserWarning: Using 'NeighborSampler' without a 'pyg-lib' installation is deprecated and will be removed soon. Please install 'pyg-lib' for accelerated neighborhood sampling
  warnings.warn(f"Using '{self.__class__.__name__}' without a "
========== Running baseline 1/3 ==========
Training mamba3 with 2 layers...
可训练参数: 1485758_mamba3
不可训练参数: 0
✅ Epoch 0: New best model saved with val_loss = 1.5552
Epoch 0, accuracy: 0.4640
Epoch 0, Train Loss: 1.9192, Val Loss: 1.5552
✅ Epoch 1: New best model saved with val_loss = 1.2905
Epoch 1, accuracy: 0.5530
Epoch 2, accuracy: 0.6120
Epoch 2, Train Loss: 0.9973, Val Loss: 1.3033
✅ Epoch 3: New best model saved with val_loss = 1.2710
Epoch 3, accuracy: 0.6160
✅ Epoch 4: New best model saved with val_loss = 1.2226
Epoch 4, accuracy: 0.5890
Epoch 4, Train Loss: 0.6716, Val Loss: 1.2226
Epoch 5, accuracy: 0.5910
Epoch 6, accuracy: 0.5930
Epoch 6, Train Loss: 0.4743, Val Loss: 1.2410
Epoch 7, accuracy: 0.6100
Epoch 8, accuracy: 0.6280
Epoch 8, Train Loss: 0.3199, Val Loss: 1.3060
Epoch 9, accuracy: 0.6250
Epoch 10, accuracy: 0.6210
Epoch 10, Train Loss: 0.2897, Val Loss: 1.4106
Epoch 11, accuracy: 0.6190
Epoch 12, accuracy: 0.6210
Epoch 12, Train Loss: 0.2377, Val Loss: 1.4177
Epoch 13, accuracy: 0.6190
Epoch 14, accuracy: 0.6170
Epoch 14, Train Loss: 0.2381, Val Loss: 1.4222
Epoch 15, accuracy: 0.6180
Epoch 16, accuracy: 0.6160
Epoch 16, Train Loss: 0.2963, Val Loss: 1.4220
Epoch 17, accuracy: 0.6160
Epoch 18, accuracy: 0.6150
Epoch 18, Train Loss: 0.2045, Val Loss: 1.4216
Epoch 19, accuracy: 0.6160
Epoch 20, accuracy: 0.6160
Epoch 20, Train Loss: 0.2649, Val Loss: 1.4208
Epoch 21, accuracy: 0.6170
Epoch 22, accuracy: 0.6170
Epoch 22, Train Loss: 0.2431, Val Loss: 1.4204
Epoch 23, accuracy: 0.6170
Epoch 24, accuracy: 0.6170
Epoch 24, Train Loss: 0.1899, Val Loss: 1.4203
Epoch 25, accuracy: 0.6170
Epoch 26, accuracy: 0.6170
Epoch 26, Train Loss: 0.2621, Val Loss: 1.4203
Epoch 27, accuracy: 0.6170
Epoch 28, accuracy: 0.6170
Epoch 28, Train Loss: 0.2379, Val Loss: 1.4202
Epoch 29, accuracy: 0.6170
Epoch 30, accuracy: 0.6170
Epoch 30, Train Loss: 0.2590, Val Loss: 1.4202
Epoch 31, accuracy: 0.6170
Epoch 32, accuracy: 0.6170
Epoch 32, Train Loss: 0.3095, Val Loss: 1.4202
Epoch 33, accuracy: 0.6170
Epoch 34, accuracy: 0.6170
Epoch 34, Train Loss: 0.2477, Val Loss: 1.4202
Epoch 35, accuracy: 0.6170
Epoch 36, accuracy: 0.6170
Epoch 36, Train Loss: 0.1748, Val Loss: 1.4202
Epoch 37, accuracy: 0.6170
Epoch 38, accuracy: 0.6170
Epoch 38, Train Loss: 0.2958, Val Loss: 1.4202
Epoch 39, accuracy: 0.6170
Epoch 40, accuracy: 0.6170
Epoch 40, Train Loss: 0.2309, Val Loss: 1.4202
Epoch 41, accuracy: 0.6170
Epoch 42, accuracy: 0.6170
Epoch 42, Train Loss: 0.2098, Val Loss: 1.4202
Epoch 43, accuracy: 0.6170
Epoch 44, accuracy: 0.6170
Epoch 44, Train Loss: 0.2175, Val Loss: 1.4202
Epoch 45, accuracy: 0.6170
Epoch 46, accuracy: 0.6170
Epoch 46, Train Loss: 0.2674, Val Loss: 1.4202
Epoch 47, accuracy: 0.6170
Epoch 48, accuracy: 0.6170
Epoch 48, Train Loss: 0.3237, Val Loss: 1.4202
Epoch 49, accuracy: 0.6170
Epoch 50, accuracy: 0.6170
Epoch 50, Train Loss: 0.2581, Val Loss: 1.4202
Epoch 51, accuracy: 0.6170
Epoch 52, accuracy: 0.6170
Epoch 52, Train Loss: 0.2781, Val Loss: 1.4202
Epoch 53, accuracy: 0.6170
Epoch 54, accuracy: 0.6170
Epoch 54, Train Loss: 0.2728, Val Loss: 1.4202
Epoch 55, accuracy: 0.6170
Epoch 56, accuracy: 0.6170
Epoch 56, Train Loss: 0.2205, Val Loss: 1.4202
Epoch 57, accuracy: 0.6170
Epoch 58, accuracy: 0.6170
Epoch 58, Train Loss: 0.2805, Val Loss: 1.4202
Epoch 59, accuracy: 0.6170
Epoch 60, accuracy: 0.6170
Epoch 60, Train Loss: 0.1986, Val Loss: 1.4202
Epoch 61, accuracy: 0.6170
Epoch 62, accuracy: 0.6170
Epoch 62, Train Loss: 0.3194, Val Loss: 1.4202
Epoch 63, accuracy: 0.6170
Epoch 64, accuracy: 0.6170
Epoch 64, Train Loss: 0.2615, Val Loss: 1.4202
Epoch 65, accuracy: 0.6170
Epoch 66, accuracy: 0.6170
Epoch 66, Train Loss: 0.2354, Val Loss: 1.4202
Epoch 67, accuracy: 0.6170
Epoch 68, accuracy: 0.6170
Epoch 68, Train Loss: 0.2519, Val Loss: 1.4202
Epoch 69, accuracy: 0.6170
Epoch 70, accuracy: 0.6170
Epoch 70, Train Loss: 0.2195, Val Loss: 1.4202
Epoch 71, accuracy: 0.6170
Epoch 72, accuracy: 0.6170
Epoch 72, Train Loss: 0.2332, Val Loss: 1.4202
Epoch 73, accuracy: 0.6170
Epoch 74, accuracy: 0.6170
Epoch 74, Train Loss: 0.1767, Val Loss: 1.4202
Epoch 75, accuracy: 0.6170
Epoch 76, accuracy: 0.6170
Epoch 76, Train Loss: 0.2613, Val Loss: 1.4202
Epoch 77, accuracy: 0.6170
Epoch 78, accuracy: 0.6170
Epoch 78, Train Loss: 0.2147, Val Loss: 1.4202
Epoch 79, accuracy: 0.6170
Epoch 80, accuracy: 0.6170
Epoch 80, Train Loss: 0.2578, Val Loss: 1.4202
Epoch 81, accuracy: 0.6170
Epoch 82, accuracy: 0.6170
Epoch 82, Train Loss: 0.2993, Val Loss: 1.4202
Epoch 83, accuracy: 0.6170
Epoch 84, accuracy: 0.6170
Epoch 84, Train Loss: 0.2699, Val Loss: 1.4202
Epoch 85, accuracy: 0.6170
Epoch 86, accuracy: 0.6170
Epoch 86, Train Loss: 0.2204, Val Loss: 1.4202
Epoch 87, accuracy: 0.6170
Epoch 88, accuracy: 0.6170
Epoch 88, Train Loss: 0.2503, Val Loss: 1.4202
Epoch 89, accuracy: 0.6170
Epoch 90, accuracy: 0.6170
Epoch 90, Train Loss: 0.2550, Val Loss: 1.4202
Epoch 91, accuracy: 0.6170
Epoch 92, accuracy: 0.6170
Epoch 92, Train Loss: 0.1996, Val Loss: 1.4202
Epoch 93, accuracy: 0.6170
Epoch 94, accuracy: 0.6170
Epoch 94, Train Loss: 0.2458, Val Loss: 1.4202
Epoch 95, accuracy: 0.6170
Epoch 96, accuracy: 0.6170
Epoch 96, Train Loss: 0.2598, Val Loss: 1.4202
Epoch 97, accuracy: 0.6170
Epoch 98, accuracy: 0.6170
Epoch 98, Train Loss: 0.3477, Val Loss: 1.4202
Epoch 99, accuracy: 0.6170
Epoch 100, accuracy: 0.6170
Epoch 100, Train Loss: 0.2364, Val Loss: 1.4202
Epoch 101, accuracy: 0.6170
Epoch 102, accuracy: 0.6170
Epoch 102, Train Loss: 0.2465, Val Loss: 1.4202
Epoch 103, accuracy: 0.6170
Epoch 104, accuracy: 0.6170
Epoch 104, Train Loss: 0.2947, Val Loss: 1.4202
Epoch 105, accuracy: 0.6170
Epoch 106, accuracy: 0.6170
Epoch 106, Train Loss: 0.3094, Val Loss: 1.4202
Epoch 107, accuracy: 0.6170
Epoch 108, accuracy: 0.6170
Epoch 108, Train Loss: 0.2529, Val Loss: 1.4202
Epoch 109, accuracy: 0.6170
Epoch 110, accuracy: 0.6170
Epoch 110, Train Loss: 0.1938, Val Loss: 1.4202
Epoch 111, accuracy: 0.6170
Epoch 112, accuracy: 0.6170
Epoch 112, Train Loss: 0.2239, Val Loss: 1.4202
Epoch 113, accuracy: 0.6170
Epoch 114, accuracy: 0.6170
Epoch 114, Train Loss: 0.3055, Val Loss: 1.4202
Epoch 115, accuracy: 0.6170
Epoch 116, accuracy: 0.6170
Epoch 116, Train Loss: 0.2099, Val Loss: 1.4202
Epoch 117, accuracy: 0.6170
Epoch 118, accuracy: 0.6170
Epoch 118, Train Loss: 0.2573, Val Loss: 1.4202
Epoch 119, accuracy: 0.6170
Epoch 120, accuracy: 0.6170
Epoch 120, Train Loss: 0.2428, Val Loss: 1.4202
Epoch 121, accuracy: 0.6170
Epoch 122, accuracy: 0.6170
Epoch 122, Train Loss: 0.3006, Val Loss: 1.4202
Epoch 123, accuracy: 0.6170
Epoch 124, accuracy: 0.6170
Epoch 124, Train Loss: 0.2831, Val Loss: 1.4202
Epoch 125, accuracy: 0.6170
