nohup: ignoring input
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/graphgym/config.py:19: UserWarning: Could not define global config object. Please install 'yacs' via 'pip install yacs' in order to use GraphGym
  warnings.warn("Could not define global config object. Please install "
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/graphgym/imports.py:14: UserWarning: Please install 'pytorch_lightning' via  'pip install pytorch_lightning' in order to use GraphGym
  warnings.warn("Please install 'pytorch_lightning' via  "
/root/miniconda3/lib/python3.12/site-packages/torch_geometric/sampler/neighbor_sampler.py:61: UserWarning: Using 'NeighborSampler' without a 'pyg-lib' installation is deprecated and will be removed soon. Please install 'pyg-lib' for accelerated neighborhood sampling
  warnings.warn(f"Using '{self.__class__.__name__}' without a "
========== Running baseline 1/3 ==========
Training GCN with 2 layers...
可训练参数: 956434_GCN
不可训练参数: 0
✅ Epoch 0: New best model saved with val_loss = 1.6401
Epoch 0, accuracy: 0.5700
Epoch 0, Train Loss: 2.2588, Val Loss: 1.6401
✅ Epoch 1: New best model saved with val_loss = 1.5356
Epoch 1, accuracy: 0.6300
✅ Epoch 2: New best model saved with val_loss = 1.4577
Epoch 2, accuracy: 0.6400
Epoch 2, Train Loss: 0.0533, Val Loss: 1.4577
✅ Epoch 3: New best model saved with val_loss = 1.3934
Epoch 3, accuracy: 0.6350
✅ Epoch 4: New best model saved with val_loss = 1.3373
Epoch 4, accuracy: 0.6380
Epoch 4, Train Loss: 0.0174, Val Loss: 1.3373
✅ Epoch 5: New best model saved with val_loss = 1.2879
Epoch 5, accuracy: 0.6370
✅ Epoch 6: New best model saved with val_loss = 1.2447
Epoch 6, accuracy: 0.6390
Epoch 6, Train Loss: 0.0125, Val Loss: 1.2447
✅ Epoch 7: New best model saved with val_loss = 1.2054
Epoch 7, accuracy: 0.6430
✅ Epoch 8: New best model saved with val_loss = 1.1701
Epoch 8, accuracy: 0.6440
Epoch 8, Train Loss: 0.0158, Val Loss: 1.1701
✅ Epoch 9: New best model saved with val_loss = 1.1395
Epoch 9, accuracy: 0.6470
✅ Epoch 10: New best model saved with val_loss = 1.1135
Epoch 10, accuracy: 0.6500
Epoch 10, Train Loss: 0.0040, Val Loss: 1.1135
✅ Epoch 11: New best model saved with val_loss = 1.0912
Epoch 11, accuracy: 0.6550
✅ Epoch 12: New best model saved with val_loss = 1.0728
Epoch 12, accuracy: 0.6600
Epoch 12, Train Loss: 0.0018, Val Loss: 1.0728
✅ Epoch 13: New best model saved with val_loss = 1.0578
Epoch 13, accuracy: 0.6610
✅ Epoch 14: New best model saved with val_loss = 1.0462
Epoch 14, accuracy: 0.6610
Epoch 14, Train Loss: 0.0120, Val Loss: 1.0462
✅ Epoch 15: New best model saved with val_loss = 1.0373
Epoch 15, accuracy: 0.6610
✅ Epoch 16: New best model saved with val_loss = 1.0310
Epoch 16, accuracy: 0.6620
Epoch 16, Train Loss: 0.0016, Val Loss: 1.0310
✅ Epoch 17: New best model saved with val_loss = 1.0272
Epoch 17, accuracy: 0.6640
✅ Epoch 18: New best model saved with val_loss = 1.0256
Epoch 18, accuracy: 0.6620
Epoch 18, Train Loss: 0.0017, Val Loss: 1.0256
Epoch 19, accuracy: 0.6600
Epoch 20, accuracy: 0.6610
Epoch 20, Train Loss: 0.0018, Val Loss: 1.0281
Epoch 21, accuracy: 0.6610
Epoch 22, accuracy: 0.6620
Epoch 22, Train Loss: 0.0013, Val Loss: 1.0371
Epoch 23, accuracy: 0.6620
Epoch 24, accuracy: 0.6620
Epoch 24, Train Loss: 0.0047, Val Loss: 1.0492
Epoch 25, accuracy: 0.6640
Epoch 26, accuracy: 0.6650
Epoch 26, Train Loss: 0.0014, Val Loss: 1.0646
Epoch 27, accuracy: 0.6650
Epoch 28, accuracy: 0.6650
Epoch 28, Train Loss: 0.0018, Val Loss: 1.0828
Epoch 29, accuracy: 0.6660
Epoch 30, accuracy: 0.6650
Epoch 30, Train Loss: 0.0028, Val Loss: 1.1030
Epoch 31, accuracy: 0.6650
Epoch 32, accuracy: 0.6660
Epoch 32, Train Loss: 0.0015, Val Loss: 1.1246
Epoch 33, accuracy: 0.6660
Epoch 34, accuracy: 0.6660
Epoch 34, Train Loss: 0.0011, Val Loss: 1.1463
Epoch 35, accuracy: 0.6670
Epoch 36, accuracy: 0.6670
Epoch 36, Train Loss: 0.0032, Val Loss: 1.1676
Epoch 37, accuracy: 0.6670
Epoch 38, accuracy: 0.6670
Epoch 38, Train Loss: 0.0012, Val Loss: 1.1880
Epoch 39, accuracy: 0.6670
Epoch 40, accuracy: 0.6670
Epoch 40, Train Loss: 0.0009, Val Loss: 1.2069
Epoch 41, accuracy: 0.6670
Epoch 42, accuracy: 0.6670
Epoch 42, Train Loss: 0.0008, Val Loss: 1.2241
Epoch 43, accuracy: 0.6670
Epoch 44, accuracy: 0.6670
Epoch 44, Train Loss: 0.0012, Val Loss: 1.2394
Epoch 45, accuracy: 0.6670
Epoch 46, accuracy: 0.6660
Epoch 46, Train Loss: 0.0034, Val Loss: 1.2529
Epoch 47, accuracy: 0.6650
Epoch 48, accuracy: 0.6650
Epoch 48, Train Loss: 0.0009, Val Loss: 1.2646
Epoch 49, accuracy: 0.6650
Epoch 50, accuracy: 0.6650
Epoch 50, Train Loss: 0.0064, Val Loss: 1.2747
Epoch 51, accuracy: 0.6650
Epoch 52, accuracy: 0.6650
Epoch 52, Train Loss: 0.0020, Val Loss: 1.2832
Epoch 53, accuracy: 0.6650
Epoch 54, accuracy: 0.6650
Epoch 54, Train Loss: 0.0016, Val Loss: 1.2903
Epoch 55, accuracy: 0.6650
Epoch 56, accuracy: 0.6650
Epoch 56, Train Loss: 0.0014, Val Loss: 1.2963
Epoch 57, accuracy: 0.6650
Epoch 58, accuracy: 0.6650
Epoch 58, Train Loss: 0.0021, Val Loss: 1.3013
Epoch 59, accuracy: 0.6650
Epoch 60, accuracy: 0.6650
Epoch 60, Train Loss: 0.0017, Val Loss: 1.3054
Epoch 61, accuracy: 0.6650
Epoch 62, accuracy: 0.6650
Epoch 62, Train Loss: 0.0013, Val Loss: 1.3088
Epoch 63, accuracy: 0.6650
Epoch 64, accuracy: 0.6650
Epoch 64, Train Loss: 0.0009, Val Loss: 1.3116
Epoch 65, accuracy: 0.6650
Epoch 66, accuracy: 0.6650
Epoch 66, Train Loss: 0.0023, Val Loss: 1.3139
Epoch 67, accuracy: 0.6650
Epoch 68, accuracy: 0.6650
Epoch 68, Train Loss: 0.0023, Val Loss: 1.3158
Epoch 69, accuracy: 0.6650
Epoch 70, accuracy: 0.6650
Epoch 70, Train Loss: 0.0012, Val Loss: 1.3173
Epoch 71, accuracy: 0.6650
Epoch 72, accuracy: 0.6650
Epoch 72, Train Loss: 0.0014, Val Loss: 1.3186
Epoch 73, accuracy: 0.6650
Epoch 74, accuracy: 0.6650
Epoch 74, Train Loss: 0.0022, Val Loss: 1.3196
Epoch 75, accuracy: 0.6650
Epoch 76, accuracy: 0.6650
Epoch 76, Train Loss: 0.0011, Val Loss: 1.3204
Epoch 77, accuracy: 0.6650
Epoch 78, accuracy: 0.6650
Epoch 78, Train Loss: 0.0010, Val Loss: 1.3211
Epoch 79, accuracy: 0.6650
Epoch 80, accuracy: 0.6650
Epoch 80, Train Loss: 0.0013, Val Loss: 1.3216
Epoch 81, accuracy: 0.6650
Epoch 82, accuracy: 0.6650
Epoch 82, Train Loss: 0.0009, Val Loss: 1.3221
Epoch 83, accuracy: 0.6650
Epoch 84, accuracy: 0.6650
Epoch 84, Train Loss: 0.0015, Val Loss: 1.3224
Epoch 85, accuracy: 0.6650
Epoch 86, accuracy: 0.6650
Epoch 86, Train Loss: 0.0031, Val Loss: 1.3227
Epoch 87, accuracy: 0.6650
Epoch 88, accuracy: 0.6650
Epoch 88, Train Loss: 0.0011, Val Loss: 1.3229
Epoch 89, accuracy: 0.6650
Epoch 90, accuracy: 0.6650
Epoch 90, Train Loss: 0.0015, Val Loss: 1.3231
Epoch 91, accuracy: 0.6650
Epoch 92, accuracy: 0.6650
Epoch 92, Train Loss: 0.0013, Val Loss: 1.3233
Epoch 93, accuracy: 0.6650
Epoch 94, accuracy: 0.6650
Epoch 94, Train Loss: 0.0012, Val Loss: 1.3234
Epoch 95, accuracy: 0.6650
Epoch 96, accuracy: 0.6650
Epoch 96, Train Loss: 0.0011, Val Loss: 1.3235
Epoch 97, accuracy: 0.6650
Epoch 98, accuracy: 0.6650
Epoch 98, Train Loss: 0.0015, Val Loss: 1.3236
Epoch 99, accuracy: 0.6650
Epoch 100, accuracy: 0.6650
Epoch 100, Train Loss: 0.0008, Val Loss: 1.3237
Epoch 101, accuracy: 0.6650
Epoch 102, accuracy: 0.6650
Epoch 102, Train Loss: 0.0013, Val Loss: 1.3237
Epoch 103, accuracy: 0.6650
Epoch 104, accuracy: 0.6650
Epoch 104, Train Loss: 0.0014, Val Loss: 1.3238
Epoch 105, accuracy: 0.6650
Epoch 106, accuracy: 0.6650
Epoch 106, Train Loss: 0.0009, Val Loss: 1.3238
Epoch 107, accuracy: 0.6650
Epoch 108, accuracy: 0.6650
Epoch 108, Train Loss: 0.0024, Val Loss: 1.3238
Epoch 109, accuracy: 0.6650
Epoch 110, accuracy: 0.6650
Epoch 110, Train Loss: 0.0016, Val Loss: 1.3239
Epoch 111, accuracy: 0.6650
Epoch 112, accuracy: 0.6650
Epoch 112, Train Loss: 0.0012, Val Loss: 1.3239
Epoch 113, accuracy: 0.6650
Epoch 114, accuracy: 0.6650
